Time,RA2,RA1,
1.5599988e-05,1.64000e-01,3.44000e+00,
1.5699989e-05,1.72000e-01,3.36000e+00,
1.5799989e-05,1.72000e-01,3.44000e+00,
1.5899990e-05,1.68000e-01,3.28000e+00,
1.5999991e-05,1.68000e-01,3.44000e+00,
1.6099992e-05,1.76000e-01,3.28000e+00,
1.6199992e-05,1.72000e-01,3.44000e+00,
1.6299993e-05,1.76000e-01,3.28000e+00,
1.6399994e-05,1.84000e-01,3.28000e+00,
1.6499995e-05,1.64000e-01,3.44000e+00,
1.6599995e-05,1.72000e-01,3.44000e+00,
1.6699996e-05,1.88000e-01,3.28000e+00,
1.6799997e-05,1.72000e-01,3.28000e+00,
1.6899998e-05,1.96000e-01,3.44000e+00,
1.6999998e-05,1.56000e-01,3.44000e+00,
1.7099999e-05,2.08000e-01,3.28000e+00,
1.7200000e-05,1.96000e-01,3.44000e+00,
1.7300001e-05,1.64000e-01,3.28000e+00,
1.7400002e-05,2.00000e-01,3.44000e+00,
1.7500002e-05,1.64000e-01,3.28000e+00,
1.7600003e-05,2.04000e-01,3.36000e+00,
1.7700004e-05,1.72000e-01,3.44000e+00,
1.7800005e-05,1.76000e-01,3.36000e+00,
1.7900005e-05,2.00000e-01,3.44000e+00,
1.8000006e-05,1.92000e-01,3.44000e+00,
1.8100007e-05,1.80000e-01,3.28000e+00,
1.8200008e-05,1.96000e-01,3.44000e+00,
1.8300008e-05,1.84000e-01,3.28000e+00,
1.8400009e-05,1.88000e-01,3.36000e+00,
1.8500010e-05,2.00000e-01,3.44000e+00,
1.8600011e-05,1.88000e-01,3.28000e+00,
1.8700011e-05,2.00000e-01,3.44000e+00,
1.8800012e-05,1.96000e-01,3.28000e+00,
1.8900013e-05,1.92000e-01,3.44000e+00,
1.9000014e-05,2.00000e-01,3.44000e+00,
1.9100014e-05,1.92000e-01,3.36000e+00,
1.9200015e-05,2.04000e-01,3.44000e+00,
1.9300016e-05,1.92000e-01,3.28000e+00,
1.9400017e-05,1.96000e-01,3.28000e+00,
1.9500018e-05,2.04000e-01,3.44000e+00,
1.9600018e-05,1.96000e-01,3.44000e+00,
1.9700019e-05,2.04000e-01,3.28000e+00,
1.9800020e-05,2.04000e-01,3.28000e+00,
1.9900021e-05,2.00000e-01,3.44000e+00,
2.0000021e-05,2.00000e-01,3.36000e+00,
2.0100022e-05,2.04000e-01,3.44000e+00,
2.0200023e-05,2.04000e-01,3.44000e+00,
2.0300024e-05,2.08000e-01,3.28000e+00,
2.0400024e-05,2.04000e-01,3.44000e+00,
2.0500025e-05,2.08000e-01,3.36000e+00,
2.0600026e-05,2.12000e-01,3.44000e+00,
2.0700027e-05,2.04000e-01,3.28000e+00,
2.0800027e-05,2.08000e-01,3.44000e+00,
2.0900028e-05,2.12000e-01,3.28000e+00,
2.1000029e-05,2.08000e-01,3.44000e+00,
2.1100030e-05,2.16000e-01,3.28000e+00,
2.1200030e-05,2.08000e-01,3.36000e+00,
2.1300031e-05,2.16000e-01,3.44000e+00,
2.1400032e-05,2.16000e-01,3.44000e+00,
2.1500033e-05,2.08000e-01,3.28000e+00,
2.1600034e-05,2.12000e-01,3.28000e+00,
2.1700034e-05,2.20000e-01,3.44000e+00,
2.1800035e-05,2.20000e-01,3.44000e+00,
2.1900036e-05,2.12000e-01,3.36000e+00,
2.2000037e-05,2.16000e-01,3.36000e+00,
2.2100037e-05,2.24000e-01,3.44000e+00,
2.2200038e-05,2.24000e-01,3.36000e+00,
2.2300039e-05,2.16000e-01,3.44000e+00,
2.2400040e-05,2.20000e-01,3.44000e+00,
2.2500040e-05,2.24000e-01,3.28000e+00,
2.2600041e-05,2.20000e-01,3.44000e+00,
2.2700042e-05,2.28000e-01,3.28000e+00,
2.2800043e-05,2.20000e-01,3.36000e+00,
2.2900043e-05,2.28000e-01,3.44000e+00,
2.3000044e-05,2.32000e-01,3.36000e+00,
2.3100045e-05,2.20000e-01,3.44000e+00,
2.3200046e-05,2.24000e-01,3.36000e+00,
2.3300046e-05,2.36000e-01,3.44000e+00,
2.3400047e-05,2.24000e-01,3.44000e+00,
2.3500048e-05,2.36000e-01,3.28000e+00,
2.3600049e-05,2.24000e-01,3.44000e+00,
2.3700049e-05,2.36000e-01,3.28000e+00,
2.3800050e-05,2.36000e-01,3.44000e+00,
2.3900051e-05,2.28000e-01,3.28000e+00,
2.4000052e-05,2.36000e-01,3.36000e+00,
2.4100053e-05,2.32000e-01,3.44000e+00,
2.4200053e-05,2.36000e-01,3.44000e+00,
2.4300054e-05,2.40000e-01,3.28000e+00,
2.4400055e-05,2.36000e-01,3.44000e+00,
2.4500056e-05,2.40000e-01,3.28000e+00,
2.4600056e-05,2.40000e-01,3.44000e+00,
2.4700057e-05,2.36000e-01,3.28000e+00,
2.4800058e-05,2.40000e-01,3.28000e+00,
2.4900059e-05,2.40000e-01,3.44000e+00,
2.5000059e-05,2.40000e-01,3.44000e+00,
2.5100060e-05,2.48000e-01,3.28000e+00,
2.5200061e-05,2.40000e-01,3.28000e+00,
2.5300062e-05,2.48000e-01,3.44000e+00,
2.5400062e-05,2.48000e-01,3.36000e+00,
2.5500063e-05,2.44000e-01,3.44000e+00,
2.5600064e-05,2.44000e-01,3.44000e+00,
2.5700065e-05,2.52000e-01,3.36000e+00,
2.5800065e-05,2.48000e-01,3.44000e+00,
2.5900066e-05,2.52000e-01,3.36000e+00,
2.6000067e-05,2.48000e-01,3.44000e+00,
2.6100068e-05,2.52000e-01,3.36000e+00,
2.6200069e-05,2.56000e-01,3.44000e+00,
2.6300069e-05,2.48000e-01,3.36000e+00,
2.6400070e-05,2.52000e-01,3.36000e+00,
2.6500071e-05,2.56000e-01,3.44000e+00,
2.6600072e-05,2.56000e-01,3.44000e+00,
2.6700072e-05,2.52000e-01,3.28000e+00,
2.6800073e-05,2.52000e-01,3.44000e+00,
2.6900074e-05,2.60000e-01,3.28000e+00,
2.7000075e-05,2.60000e-01,3.36000e+00,
2.7100075e-05,2.56000e-01,3.44000e+00,
2.7200076e-05,2.56000e-01,3.44000e+00,
2.7300077e-05,2.60000e-01,3.28000e+00,
2.7400078e-05,2.64000e-01,3.44000e+00,
2.7500078e-05,2.56000e-01,3.28000e+00,
2.7600079e-05,2.60000e-01,3.28000e+00,
2.7700080e-05,2.68000e-01,3.44000e+00,
2.7800081e-05,2.68000e-01,3.44000e+00,
2.7900081e-05,2.60000e-01,3.28000e+00,
2.8000082e-05,2.68000e-01,3.44000e+00,
2.8100083e-05,2.60000e-01,3.28000e+00,
2.8200084e-05,2.68000e-01,3.28000e+00,
2.8300085e-05,2.60000e-01,3.44000e+00,
2.8400085e-05,2.60000e-01,3.44000e+00,
2.8500086e-05,2.72000e-01,3.28000e+00,
2.8600087e-05,2.68000e-01,3.28000e+00,
2.8700088e-05,2.80000e-01,3.44000e+00,
2.8800088e-05,2.48000e-01,3.28000e+00,
2.8900089e-05,2.96000e-01,3.44000e+00,
2.9000090e-05,2.84000e-01,3.28000e+00,
2.9100091e-05,2.52000e-01,3.44000e+00,
2.9200091e-05,2.88000e-01,3.44000e+00,
2.9300092e-05,2.56000e-01,3.28000e+00,
2.9400093e-05,2.84000e-01,3.44000e+00,
2.9500094e-05,2.64000e-01,3.28000e+00,
2.9600094e-05,2.68000e-01,3.44000e+00,
2.9700095e-05,2.84000e-01,3.28000e+00,
2.9800096e-05,2.84000e-01,3.44000e+00,
2.9900097e-05,2.68000e-01,3.28000e+00,
3.0000097e-05,2.84000e-01,3.44000e+00,
3.0100098e-05,2.68000e-01,3.28000e+00,
3.0200099e-05,2.88000e-01,3.28000e+00,
3.0300100e-05,2.72000e-01,3.44000e+00,
3.0400101e-05,2.72000e-01,3.44000e+00,
3.0500101e-05,2.88000e-01,3.28000e+00,
3.0600102e-05,2.84000e-01,3.36000e+00,
3.0700103e-05,2.76000e-01,3.44000e+00,
3.0800104e-05,2.88000e-01,3.44000e+00,
3.0900104e-05,2.76000e-01,3.28000e+00,
3.1000105e-05,2.80000e-01,3.44000e+00,
3.1100106e-05,2.88000e-01,3.36000e+00,
3.1200107e-05,2.84000e-01,3.36000e+00,
3.1300107e-05,2.88000e-01,3.44000e+00,
3.1400108e-05,2.80000e-01,3.44000e+00,
3.1500109e-05,2.88000e-01,3.36000e+00,
3.1600110e-05,2.84000e-01,3.28000e+00,
3.1700110e-05,2.96000e-01,3.44000e+00,
3.1800111e-05,2.96000e-01,3.36000e+00,
3.1900112e-05,2.84000e-01,3.44000e+00,
3.2000113e-05,2.88000e-01,3.44000e+00,
3.2100113e-05,2.96000e-01,3.28000e+00,
3.2200114e-05,2.88000e-01,3.44000e+00,
3.2300115e-05,3.00000e-01,3.36000e+00,
3.2400116e-05,2.92000e-01,3.44000e+00,
3.2500117e-05,3.00000e-01,3.36000e+00,
3.2600117e-05,2.92000e-01,3.44000e+00,
3.2700118e-05,3.00000e-01,3.28000e+00,
3.2800119e-05,2.96000e-01,3.28000e+00,
3.2900120e-05,3.00000e-01,3.44000e+00,
3.3000120e-05,2.96000e-01,3.44000e+00,
3.3100121e-05,3.04000e-01,3.28000e+00,
3.3200122e-05,3.00000e-01,3.44000e+00,
3.3300123e-05,3.04000e-01,3.28000e+00,
3.3400123e-05,3.00000e-01,3.28000e+00,
3.3500124e-05,3.04000e-01,3.44000e+00,
3.3600125e-05,3.04000e-01,3.36000e+00,
3.3700126e-05,3.00000e-01,3.44000e+00,
3.3800126e-05,3.04000e-01,3.44000e+00,
3.3900127e-05,3.08000e-01,3.28000e+00,
3.4000128e-05,3.08000e-01,3.44000e+00,
3.4100129e-05,3.04000e-01,3.28000e+00,
3.4200129e-05,3.00000e-01,3.28000e+00,
3.4300130e-05,3.12000e-01,3.44000e+00,
3.4400131e-05,3.08000e-01,3.44000e+00,
3.4500132e-05,3.12000e-01,3.28000e+00,
3.4600132e-05,3.08000e-01,3.36000e+00,
3.4700133e-05,3.16000e-01,3.44000e+00,
3.4800134e-05,3.08000e-01,3.44000e+00,
3.4900135e-05,3.20000e-01,2.40000e-01,
3.5000136e-05,3.04000e-01,7.99999e-02,
3.5100136e-05,3.16000e-01,-0.00000e+00,
3.5200137e-05,3.12000e-01,7.99999e-02,
3.5300138e-05,3.20000e-01,-0.00000e+00,
3.5400139e-05,3.12000e-01,7.99999e-02,
3.5500139e-05,3.20000e-01,-0.00000e+00,
3.5600140e-05,3.20000e-01,-0.00000e+00,
3.5700141e-05,3.16000e-01,7.99999e-02,
3.5800142e-05,3.20000e-01,-0.00000e+00,
3.5900142e-05,3.16000e-01,7.99999e-02,
3.6000143e-05,3.24000e-01,7.99999e-02,
3.6100144e-05,3.20000e-01,-0.00000e+00,
3.6200145e-05,3.20000e-01,-0.00000e+00,
3.6300145e-05,3.24000e-01,7.99999e-02,
3.6400146e-05,3.24000e-01,-0.00000e+00,
3.6500147e-05,3.28000e-01,7.99999e-02,
3.6600148e-05,3.20000e-01,-0.00000e+00,
3.6700148e-05,3.28000e-01,7.99999e-02,
3.6800149e-05,3.28000e-01,-0.00000e+00,
3.6900150e-05,3.28000e-01,7.99999e-02,
3.7000151e-05,3.24000e-01,7.99999e-02,
3.7100152e-05,3.32000e-01,-0.00000e+00,
3.7200152e-05,3.32000e-01,-0.00000e+00,
3.7300153e-05,3.28000e-01,7.99999e-02,
3.7400154e-05,3.28000e-01,7.99999e-02,
3.7500155e-05,3.36000e-01,-0.00000e+00,
3.7600155e-05,3.36000e-01,7.99999e-02,
3.7700156e-05,3.28000e-01,-0.00000e+00,
3.7800157e-05,3.32000e-01,7.99999e-02,
3.7900158e-05,3.36000e-01,-0.00000e+00,
3.8000158e-05,3.36000e-01,7.99999e-02,
3.8100159e-05,3.32000e-01,-0.00000e+00,
3.8200160e-05,3.32000e-01,-0.00000e+00,
3.8300161e-05,3.40000e-01,7.99999e-02,
3.8400161e-05,3.40000e-01,7.99999e-02,
3.8500162e-05,3.36000e-01,-0.00000e+00,
3.8600163e-05,3.36000e-01,7.99999e-02,
3.8700164e-05,3.44000e-01,-0.00000e+00,
3.8800164e-05,3.36000e-01,7.99999e-02,
3.8900165e-05,3.44000e-01,-0.00000e+00,
3.9000166e-05,3.40000e-01,7.99999e-02,
3.9100167e-05,3.48000e-01,-0.00000e+00,
3.9200168e-05,3.44000e-01,7.99999e-02,
3.9300168e-05,3.48000e-01,7.99999e-02,
3.9400169e-05,3.44000e-01,7.99999e-02,
3.9500170e-05,3.48000e-01,-0.00000e+00,
3.9600171e-05,3.48000e-01,7.99999e-02,
3.9700171e-05,3.44000e-01,7.99999e-02,
3.9800172e-05,3.44000e-01,7.99999e-02,
3.9900173e-05,3.52000e-01,-0.00000e+00,
4.0000174e-05,3.56000e-01,7.99999e-02,
4.0100174e-05,3.40000e-01,-0.00000e+00,
4.0200175e-05,3.60000e-01,7.99999e-02,
4.0300176e-05,3.44000e-01,-0.00000e+00,
4.0400177e-05,3.72000e-01,7.99999e-02,
4.0500177e-05,3.32000e-01,-0.00000e+00,
4.0600178e-05,3.28000e-01,7.99999e-02,
4.0700179e-05,3.76000e-01,-0.00000e+00,
4.0800180e-05,3.36000e-01,7.99999e-02,
4.0900180e-05,3.76000e-01,-0.00000e+00,
4.1000181e-05,3.76000e-01,7.99999e-02,
4.1100182e-05,3.40000e-01,-0.00000e+00,
4.1200183e-05,3.76000e-01,7.99999e-02,
4.1300184e-05,3.48000e-01,-0.00000e+00,
4.1400184e-05,3.48000e-01,7.99999e-02,
4.1500185e-05,3.72000e-01,-0.00000e+00,
4.1600186e-05,3.52000e-01,7.99999e-02,
4.1700187e-05,3.64000e-01,-0.00000e+00,
4.1800187e-05,3.68000e-01,7.99999e-02,
4.1900188e-05,3.56000e-01,-0.00000e+00,
4.2000189e-05,3.72000e-01,7.99999e-02,
4.2100190e-05,3.60000e-01,-0.00000e+00,
4.2200190e-05,3.60000e-01,7.99999e-02,
4.2300191e-05,3.72000e-01,-0.00000e+00,
4.2400192e-05,3.68000e-01,7.99999e-02,
4.2500193e-05,3.64000e-01,-0.00000e+00,
4.2600193e-05,3.72000e-01,7.99999e-02,
4.2700194e-05,3.60000e-01,-0.00000e+00,
4.2800195e-05,3.64000e-01,7.99999e-02,
4.2900196e-05,3.76000e-01,-0.00000e+00,
4.3000196e-05,3.68000e-01,7.99999e-02,
4.3100197e-05,3.76000e-01,-0.00000e+00,
4.3200198e-05,3.68000e-01,7.99999e-02,
4.3300199e-05,3.76000e-01,7.99999e-02,
4.3400200e-05,3.76000e-01,7.99999e-02,
4.3500200e-05,3.72000e-01,7.99999e-02,
4.3600201e-05,3.76000e-01,7.99999e-02,
4.3700202e-05,3.72000e-01,7.99999e-02,
4.3800203e-05,3.76000e-01,7.99999e-02,
4.3900203e-05,3.80000e-01,-0.00000e+00,
4.4000204e-05,3.80000e-01,7.99999e-02,
4.4100205e-05,3.76000e-01,7.99999e-02,
4.4200206e-05,3.84000e-01,7.99999e-02,
4.4300206e-05,3.76000e-01,-0.00000e+00,
4.4400207e-05,3.76000e-01,7.99999e-02,
4.4500208e-05,3.84000e-01,-0.00000e+00,
4.4600209e-05,3.80000e-01,7.99999e-02,
4.4700209e-05,3.88000e-01,7.99999e-02,
4.4800210e-05,3.80000e-01,-0.00000e+00,
4.4900211e-05,3.88000e-01,7.99999e-02,
4.5000212e-05,3.88000e-01,7.99999e-02,
4.5100212e-05,3.84000e-01,7.99999e-02,
4.5200213e-05,3.80000e-01,-0.00000e+00,
4.5300214e-05,3.92000e-01,7.99999e-02,
4.5400215e-05,3.92000e-01,7.99999e-02,
4.5500215e-05,3.84000e-01,-0.00000e+00,
4.5600216e-05,3.84000e-01,7.99999e-02,
4.5700217e-05,3.96000e-01,-0.00000e+00,
4.5800218e-05,3.92000e-01,7.99999e-02,
4.5900219e-05,3.88000e-01,7.99999e-02,
4.6000219e-05,3.88000e-01,7.99999e-02,
4.6100220e-05,3.96000e-01,-0.00000e+00,
4.6200221e-05,3.96000e-01,7.99999e-02,
4.6300222e-05,3.88000e-01,7.99999e-02,
4.6400222e-05,3.92000e-01,7.99999e-02,
4.6500223e-05,4.00000e-01,-0.00000e+00,
4.6600224e-05,4.00000e-01,7.99999e-02,
4.6700225e-05,3.88000e-01,7.99999e-02,
4.6800225e-05,4.00000e-01,7.99999e-02,
4.6900226e-05,3.92000e-01,7.99999e-02,
4.7000227e-05,4.00000e-01,7.99999e-02,
4.7100228e-05,3.96000e-01,-0.00000e+00,
4.7200228e-05,3.96000e-01,7.99999e-02,
4.7300229e-05,4.08000e-01,7.99999e-02,
4.7400230e-05,3.96000e-01,7.99999e-02,
4.7500231e-05,4.08000e-01,-0.00000e+00,
4.7600231e-05,4.00000e-01,7.99999e-02,
4.7700232e-05,4.04000e-01,7.99999e-02,
4.7800233e-05,4.08000e-01,7.99999e-02,
4.7900234e-05,4.00000e-01,7.99999e-02,
4.8000235e-05,4.04000e-01,7.99999e-02,
4.8100235e-05,4.08000e-01,-0.00000e+00,
4.8200236e-05,4.12000e-01,-0.00000e+00,
4.8300237e-05,4.04000e-01,7.99999e-02,
4.8400238e-05,4.04000e-01,7.99999e-02,
4.8500238e-05,4.12000e-01,7.99999e-02,
4.8600239e-05,4.12000e-01,7.99999e-02,
4.8700240e-05,4.08000e-01,-0.00000e+00,
4.8800241e-05,4.08000e-01,7.99999e-02,
4.8900241e-05,4.16000e-01,-0.00000e+00,
4.9000242e-05,4.16000e-01,7.99999e-02,
