Time,RA2,RA1,
9.1200425e-05,4.72000e-01,7.99999e-02,
9.1400427e-05,4.52000e-01,-0.00000e+00,
9.1600428e-05,4.68000e-01,7.99999e-02,
9.1800430e-05,4.56000e-01,-0.00000e+00,
9.2000431e-05,4.68000e-01,7.99999e-02,
9.2200433e-05,4.60000e-01,-0.00000e+00,
9.2400434e-05,4.64000e-01,7.99999e-02,
9.2600436e-05,4.72000e-01,7.99999e-02,
9.2800437e-05,4.72000e-01,7.99999e-02,
9.3000439e-05,4.68000e-01,7.99999e-02,
9.3200440e-05,4.68000e-01,7.99999e-02,
9.3400442e-05,4.72000e-01,-0.00000e+00,
9.3600444e-05,4.72000e-01,7.99999e-02,
9.3800445e-05,4.76000e-01,7.99999e-02,
9.4000447e-05,4.72000e-01,7.99999e-02,
9.4200448e-05,4.76000e-01,-0.00000e+00,
9.4400450e-05,4.72000e-01,7.99999e-02,
9.4600451e-05,4.80000e-01,-0.00000e+00,
9.4800453e-05,4.72000e-01,7.99999e-02,
9.5000454e-05,4.84000e-01,-0.00000e+00,
9.5200456e-05,4.76000e-01,7.99999e-02,
9.5400457e-05,4.84000e-01,-0.00000e+00,
9.5600459e-05,4.84000e-01,7.99999e-02,
9.5800460e-05,4.76000e-01,-0.00000e+00,
9.6000462e-05,4.80000e-01,7.99999e-02,
9.6200463e-05,4.88000e-01,-0.00000e+00,
9.6400465e-05,4.84000e-01,7.99999e-02,
9.6600466e-05,4.88000e-01,-0.00000e+00,
9.6800468e-05,4.84000e-01,7.99999e-02,
9.7000469e-05,5.04000e-01,-0.00000e+00,
9.7200471e-05,5.04000e-01,7.99999e-02,
9.7400472e-05,4.68000e-01,-0.00000e+00,
9.7600474e-05,4.68000e-01,7.99999e-02,
9.7800475e-05,5.20000e-01,-0.00000e+00,
9.8000477e-05,4.56000e-01,-0.00000e+00,
9.8200479e-05,5.24000e-01,7.99999e-02,
9.8400480e-05,5.16000e-01,7.99999e-02,
9.8600482e-05,4.72000e-01,-0.00000e+00,
9.8800483e-05,5.24000e-01,7.99999e-02,
9.9000485e-05,4.72000e-01,-0.00000e+00,
9.9200486e-05,4.84000e-01,7.99999e-02,
9.9400488e-05,5.08000e-01,-0.00000e+00,
9.9600489e-05,4.92000e-01,7.99999e-02,
9.9800491e-05,5.12000e-01,7.99999e-02,
1.0000049e-04,4.92000e-01,7.99999e-02,
1.0020049e-04,5.08000e-01,7.99999e-02,
1.0040050e-04,5.08000e-01,7.99999e-02,
1.0060050e-04,4.96000e-01,7.99999e-02,
1.0080050e-04,5.00000e-01,7.99999e-02,
1.0100050e-04,5.04000e-01,-0.00000e+00,
1.0120050e-04,5.04000e-01,7.99999e-02,
1.0140050e-04,5.08000e-01,7.99999e-02,
1.0160050e-04,5.04000e-01,7.99999e-02,
1.0180051e-04,5.08000e-01,-0.00000e+00,
1.0200051e-04,5.04000e-01,7.99999e-02,
1.0220051e-04,5.12000e-01,7.99999e-02,
1.0240051e-04,5.24000e-01,7.99999e-02,
1.0260051e-04,5.00000e-01,-0.00000e+00,
1.0280051e-04,5.04000e-01,7.99999e-02,
1.0300052e-04,5.20000e-01,7.99999e-02,
1.0320052e-04,5.08000e-01,7.99999e-02,
1.0340052e-04,5.16000e-01,-0.00000e+00,
1.0360052e-04,5.20000e-01,7.99999e-02,
1.0380052e-04,5.12000e-01,7.99999e-02,
1.0400052e-04,5.16000e-01,7.99999e-02,
1.0420052e-04,5.20000e-01,-0.00000e+00,
1.0440053e-04,5.16000e-01,7.99999e-02,
1.0460053e-04,5.20000e-01,-0.00000e+00,
1.0480053e-04,5.20000e-01,7.99999e-02,
1.0500053e-04,5.16000e-01,-0.00000e+00,
1.0520053e-04,5.20000e-01,7.99999e-02,
1.0540053e-04,5.24000e-01,-0.00000e+00,
