Time,RA2,RA1,
-6.3619926e-05,3.20000e-02,3.32000e+00,
-6.3599924e-05,2.80000e-02,3.32000e+00,
-6.3579922e-05,2.80000e-02,3.36000e+00,
-6.3559921e-05,3.60000e-02,3.36000e+00,
-6.3539919e-05,4.00000e-02,3.32000e+00,
-6.3519918e-05,4.00000e-02,3.32000e+00,
-6.3499916e-05,4.00000e-02,3.32000e+00,
-6.3479914e-05,4.00000e-02,3.36000e+00,
-6.3459913e-05,4.00000e-02,3.32000e+00,
-6.3439911e-05,4.40000e-02,3.36000e+00,
-6.3419910e-05,4.00000e-02,3.32000e+00,
-6.3399908e-05,3.60000e-02,3.32000e+00,
-6.3379906e-05,4.00000e-02,3.36000e+00,
-6.3359905e-05,3.60000e-02,3.32000e+00,
-6.3339903e-05,2.80000e-02,3.32000e+00,
-6.3319902e-05,3.20000e-02,3.32000e+00,
-6.3299900e-05,4.00000e-02,3.36000e+00,
-6.3279898e-05,4.00000e-02,3.36000e+00,
-6.3259897e-05,4.40000e-02,3.36000e+00,
-6.3239895e-05,4.40000e-02,3.36000e+00,
-6.3219893e-05,4.40000e-02,3.32000e+00,
-6.3199892e-05,4.00000e-02,3.36000e+00,
-6.3179890e-05,4.00000e-02,3.32000e+00,
-6.3159889e-05,3.60000e-02,3.32000e+00,
-6.3139887e-05,3.60000e-02,3.32000e+00,
-6.3119885e-05,4.00000e-02,3.32000e+00,
-6.3099884e-05,3.60000e-02,3.36000e+00,
-6.3079882e-05,2.80000e-02,3.32000e+00,
-6.3059881e-05,3.20000e-02,3.36000e+00,
-6.3039879e-05,3.20000e-02,3.36000e+00,
-6.3019877e-05,3.60000e-02,3.36000e+00,
-6.2999876e-05,4.00000e-02,3.32000e+00,
-6.2979874e-05,4.40000e-02,3.36000e+00,
-6.2959873e-05,4.80000e-02,3.36000e+00,
-6.2939871e-05,4.40000e-02,3.36000e+00,
-6.2919869e-05,4.00000e-02,3.32000e+00,
-6.2899868e-05,4.00000e-02,3.36000e+00,
-6.2879866e-05,3.60000e-02,3.36000e+00,
-6.2859865e-05,4.00000e-02,3.36000e+00,
-6.2839863e-05,3.60000e-02,3.32000e+00,
-6.2819861e-05,3.60000e-02,3.32000e+00,
-6.2799860e-05,3.60000e-02,3.32000e+00,
-6.2779858e-05,3.60000e-02,3.32000e+00,
-6.2759857e-05,4.00000e-02,3.36000e+00,
-6.2739855e-05,4.00000e-02,3.32000e+00,
-6.2719853e-05,4.40000e-02,3.36000e+00,
-6.2699852e-05,4.00000e-02,3.36000e+00,
-6.2679850e-05,4.00000e-02,3.36000e+00,
-6.2659848e-05,3.60000e-02,3.32000e+00,
-6.2639847e-05,3.60000e-02,3.32000e+00,
-6.2619845e-05,4.00000e-02,3.36000e+00,
-6.2599844e-05,4.00000e-02,3.32000e+00,
-6.2579842e-05,4.00000e-02,3.36000e+00,
-6.2559840e-05,3.60000e-02,3.32000e+00,
-6.2539839e-05,3.60000e-02,3.32000e+00,
-6.2519837e-05,3.60000e-02,3.36000e+00,
-6.2499836e-05,4.00000e-02,3.36000e+00,
-6.2479834e-05,4.00000e-02,3.32000e+00,
-6.2459832e-05,4.40000e-02,3.32000e+00,
-6.2439831e-05,4.00000e-02,3.32000e+00,
-6.2419829e-05,4.00000e-02,3.36000e+00,
-6.2399828e-05,3.60000e-02,3.32000e+00,
-6.2379826e-05,3.60000e-02,3.36000e+00,
-6.2359824e-05,3.60000e-02,3.32000e+00,
-6.2339823e-05,4.00000e-02,3.32000e+00,
-6.2319821e-05,4.00000e-02,3.32000e+00,
-6.2299820e-05,3.60000e-02,3.36000e+00,
-6.2279818e-05,3.60000e-02,3.36000e+00,
-6.2259816e-05,3.20000e-02,3.36000e+00,
-6.2239815e-05,3.60000e-02,3.36000e+00,
-6.2219813e-05,4.00000e-02,3.36000e+00,
-6.2199812e-05,4.40000e-02,3.36000e+00,
-6.2179810e-05,4.40000e-02,3.36000e+00,
-6.2159808e-05,4.00000e-02,3.36000e+00,
-6.2139807e-05,4.00000e-02,3.36000e+00,
-6.2119805e-05,3.60000e-02,3.36000e+00,
-6.2099803e-05,3.60000e-02,3.32000e+00,
-6.2079802e-05,4.00000e-02,3.36000e+00,
-6.2059800e-05,4.00000e-02,3.36000e+00,
-6.2039799e-05,4.00000e-02,3.32000e+00,
-6.2019797e-05,3.60000e-02,3.32000e+00,
-6.1999795e-05,3.60000e-02,3.32000e+00,
-6.1979794e-05,3.60000e-02,3.32000e+00,
-6.1959792e-05,4.00000e-02,3.32000e+00,
-6.1939791e-05,4.40000e-02,3.36000e+00,
-6.1919789e-05,4.00000e-02,3.36000e+00,
-6.1899787e-05,4.00000e-02,3.36000e+00,
-6.1879786e-05,3.60000e-02,3.32000e+00,
-6.1859784e-05,3.60000e-02,3.32000e+00,
-6.1839783e-05,4.00000e-02,3.36000e+00,
-6.1819781e-05,4.00000e-02,3.32000e+00,
-6.1799779e-05,4.40000e-02,3.36000e+00,
-6.1779778e-05,4.00000e-02,3.36000e+00,
-6.1759776e-05,4.00000e-02,3.32000e+00,
-6.1739775e-05,3.60000e-02,3.32000e+00,
-6.1719773e-05,3.60000e-02,3.32000e+00,
-6.1699771e-05,3.60000e-02,3.36000e+00,
-6.1679770e-05,4.00000e-02,3.36000e+00,
-6.1659768e-05,4.00000e-02,3.36000e+00,
-6.1639766e-05,4.00000e-02,3.36000e+00,
-6.1619765e-05,3.60000e-02,3.32000e+00,
-6.1599763e-05,3.60000e-02,3.36000e+00,
-6.1579762e-05,3.60000e-02,3.32000e+00,
-6.1559760e-05,4.00000e-02,3.36000e+00,
-6.1539758e-05,4.40000e-02,3.32000e+00,
-6.1519757e-05,4.40000e-02,3.36000e+00,
-6.1499755e-05,4.00000e-02,3.32000e+00,
-6.1479754e-05,3.60000e-02,3.36000e+00,
-6.1459752e-05,3.60000e-02,3.36000e+00,
-6.1439750e-05,3.60000e-02,3.32000e+00,
-6.1419749e-05,4.00000e-02,3.32000e+00,
-6.1399747e-05,4.00000e-02,3.32000e+00,
-6.1379746e-05,4.00000e-02,3.32000e+00,
-6.1359744e-05,3.60000e-02,3.32000e+00,
-6.1339742e-05,3.20000e-02,3.32000e+00,
-6.1319741e-05,3.20000e-02,3.32000e+00,
-6.1299739e-05,4.00000e-02,3.32000e+00,
-6.1279738e-05,4.00000e-02,3.32000e+00,
-6.1259736e-05,4.40000e-02,3.36000e+00,
-6.1239734e-05,4.40000e-02,3.36000e+00,
-6.1219733e-05,4.00000e-02,3.36000e+00,
-6.1199731e-05,3.60000e-02,3.36000e+00,
-6.1179730e-05,3.60000e-02,3.36000e+00,
-6.1159728e-05,4.00000e-02,3.32000e+00,
-6.1139726e-05,4.00000e-02,3.32000e+00,
-6.1119725e-05,3.60000e-02,3.36000e+00,
-6.1099723e-05,3.60000e-02,3.32000e+00,
-6.1079721e-05,3.60000e-02,3.32000e+00,
-6.1059720e-05,3.20000e-02,3.36000e+00,
-6.1039718e-05,4.00000e-02,3.36000e+00,
-6.1019717e-05,4.40000e-02,3.36000e+00,
-6.0999715e-05,4.40000e-02,3.36000e+00,
-6.0979713e-05,4.80000e-02,3.36000e+00,
-6.0959712e-05,4.00000e-02,3.32000e+00,
-6.0939710e-05,3.60000e-02,3.36000e+00,
-6.0919709e-05,3.60000e-02,3.32000e+00,
-6.0899707e-05,3.60000e-02,3.32000e+00,
-6.0879705e-05,3.60000e-02,3.32000e+00,
-6.0859704e-05,3.60000e-02,3.32000e+00,
-6.0839702e-05,3.60000e-02,3.36000e+00,
-6.0819701e-05,3.20000e-02,3.32000e+00,
-6.0799699e-05,3.60000e-02,3.32000e+00,
-6.0779697e-05,3.60000e-02,3.32000e+00,
-6.0759696e-05,4.00000e-02,3.36000e+00,
-6.0739694e-05,4.80000e-02,3.36000e+00,
-6.0719693e-05,4.80000e-02,3.36000e+00,
-6.0699691e-05,4.40000e-02,3.36000e+00,
-6.0679689e-05,4.00000e-02,3.36000e+00,
-6.0659688e-05,3.60000e-02,3.36000e+00,
-6.0639686e-05,3.60000e-02,3.36000e+00,
-6.0619685e-05,3.60000e-02,3.32000e+00,
-6.0599683e-05,3.60000e-02,3.36000e+00,
-6.0579681e-05,3.60000e-02,3.36000e+00,
-6.0559680e-05,3.60000e-02,3.32000e+00,
-6.0539678e-05,3.60000e-02,3.36000e+00,
-6.0519676e-05,3.60000e-02,3.32000e+00,
-6.0499675e-05,4.00000e-02,3.36000e+00,
-6.0479673e-05,4.40000e-02,3.36000e+00,
-6.0459672e-05,4.40000e-02,3.36000e+00,
-6.0439670e-05,4.00000e-02,3.36000e+00,
-6.0419668e-05,3.60000e-02,3.32000e+00,
-6.0399667e-05,3.20000e-02,3.36000e+00,
-6.0379665e-05,3.60000e-02,3.36000e+00,
-6.0359664e-05,3.60000e-02,3.36000e+00,
-6.0339662e-05,3.60000e-02,3.36000e+00,
-6.0319660e-05,4.00000e-02,3.36000e+00,
-6.0299659e-05,3.60000e-02,3.32000e+00,
-6.0279657e-05,3.60000e-02,3.36000e+00,
-6.0259656e-05,3.60000e-02,3.36000e+00,
-6.0239654e-05,4.00000e-02,3.36000e+00,
-6.0219652e-05,4.40000e-02,3.36000e+00,
-6.0199651e-05,4.40000e-02,3.32000e+00,
-6.0179649e-05,4.40000e-02,3.36000e+00,
-6.0159648e-05,3.60000e-02,3.32000e+00,
-6.0139646e-05,3.60000e-02,3.36000e+00,
-6.0119644e-05,3.60000e-02,3.32000e+00,
-6.0099643e-05,4.00000e-02,3.36000e+00,
-6.0079641e-05,4.00000e-02,3.36000e+00,
-6.0059640e-05,4.40000e-02,3.36000e+00,
-6.0039638e-05,3.60000e-02,3.32000e+00,
-6.0019636e-05,3.20000e-02,3.36000e+00,
-5.9999635e-05,3.20000e-02,3.32000e+00,
-5.9979633e-05,3.60000e-02,3.32000e+00,
-5.9959631e-05,4.00000e-02,3.32000e+00,
-5.9939630e-05,4.40000e-02,3.36000e+00,
-5.9919628e-05,4.40000e-02,3.32000e+00,
-5.9899627e-05,4.00000e-02,3.32000e+00,
-5.9879625e-05,3.60000e-02,3.36000e+00,
-5.9859623e-05,3.60000e-02,3.36000e+00,
-5.9839622e-05,3.60000e-02,3.32000e+00,
-5.9819620e-05,4.00000e-02,3.36000e+00,
-5.9799619e-05,4.00000e-02,3.36000e+00,
-5.9779617e-05,4.40000e-02,3.32000e+00,
-5.9759615e-05,4.00000e-02,3.32000e+00,
-5.9739614e-05,4.00000e-02,3.36000e+00,
-5.9719612e-05,4.00000e-02,3.36000e+00,
-5.9699611e-05,4.00000e-02,3.32000e+00,
-5.9679609e-05,4.40000e-02,3.32000e+00,
-5.9659607e-05,4.40000e-02,3.32000e+00,
-5.9639606e-05,4.00000e-02,3.32000e+00,
-5.9619604e-05,3.60000e-02,3.36000e+00,
-5.9599603e-05,3.60000e-02,3.36000e+00,
-5.9579601e-05,3.60000e-02,3.36000e+00,
-5.9559599e-05,4.00000e-02,3.32000e+00,
-5.9539598e-05,4.00000e-02,3.32000e+00,
-5.9519596e-05,4.00000e-02,3.36000e+00,
-5.9499594e-05,4.00000e-02,3.36000e+00,
-5.9479593e-05,3.60000e-02,3.32000e+00,
-5.9459591e-05,3.60000e-02,3.32000e+00,
-5.9439590e-05,3.60000e-02,3.32000e+00,
-5.9419588e-05,4.00000e-02,3.32000e+00,
-5.9399586e-05,4.00000e-02,3.32000e+00,
-5.9379585e-05,4.00000e-02,3.32000e+00,
-5.9359583e-05,3.60000e-02,3.36000e+00,
-5.9339582e-05,4.00000e-02,3.36000e+00,
-5.9319580e-05,3.60000e-02,3.36000e+00,
-5.9299578e-05,4.00000e-02,3.32000e+00,
-5.9279577e-05,4.00000e-02,3.36000e+00,
-5.9259575e-05,4.00000e-02,3.36000e+00,
-5.9239574e-05,3.60000e-02,3.32000e+00,
-5.9219572e-05,3.60000e-02,3.36000e+00,
-5.9199570e-05,3.60000e-02,3.32000e+00,
-5.9179569e-05,3.60000e-02,3.36000e+00,
-5.9159567e-05,4.00000e-02,3.36000e+00,
-5.9139566e-05,4.00000e-02,3.32000e+00,
-5.9119564e-05,4.00000e-02,3.32000e+00,
-5.9099562e-05,4.00000e-02,3.36000e+00,
-5.9079561e-05,3.60000e-02,3.36000e+00,
-5.9059559e-05,3.60000e-02,3.32000e+00,
-5.9039558e-05,3.60000e-02,3.36000e+00,
-5.9019556e-05,4.00000e-02,3.36000e+00,
-5.8999554e-05,4.00000e-02,3.36000e+00,
-5.8979553e-05,4.00000e-02,3.36000e+00,
-5.8959551e-05,3.60000e-02,3.36000e+00,
-5.8939549e-05,3.60000e-02,3.36000e+00,
-5.8919548e-05,3.60000e-02,3.36000e+00,
-5.8899546e-05,4.00000e-02,3.36000e+00,
-5.8879545e-05,4.00000e-02,3.36000e+00,
-5.8859543e-05,4.40000e-02,3.32000e+00,
-5.8839541e-05,4.00000e-02,3.32000e+00,
-5.8819540e-05,3.60000e-02,3.36000e+00,
-5.8799538e-05,3.60000e-02,3.32000e+00,
-5.8779537e-05,3.60000e-02,3.36000e+00,
-5.8759535e-05,4.00000e-02,3.32000e+00,
-5.8739533e-05,4.00000e-02,3.36000e+00,
-5.8719532e-05,4.00000e-02,3.36000e+00,
-5.8699530e-05,4.00000e-02,3.36000e+00,
-5.8679529e-05,3.60000e-02,3.32000e+00,
-5.8659527e-05,3.60000e-02,3.36000e+00,
-5.8639525e-05,3.60000e-02,3.36000e+00,
-5.8619524e-05,4.00000e-02,3.36000e+00,
-5.8599522e-05,4.00000e-02,3.32000e+00,
-5.8579521e-05,4.00000e-02,3.36000e+00,
-5.8559519e-05,4.00000e-02,3.36000e+00,
-5.8539517e-05,3.60000e-02,3.32000e+00,
-5.8519516e-05,3.60000e-02,3.32000e+00,
-5.8499514e-05,3.60000e-02,3.32000e+00,
-5.8479513e-05,4.00000e-02,3.36000e+00,
-5.8459511e-05,4.00000e-02,3.36000e+00,
-5.8439509e-05,4.00000e-02,3.32000e+00,
-5.8419508e-05,3.60000e-02,3.36000e+00,
-5.8399506e-05,3.60000e-02,3.32000e+00,
-5.8379504e-05,4.00000e-02,3.32000e+00,
-5.8359503e-05,4.00000e-02,3.36000e+00,
-5.8339501e-05,4.00000e-02,3.36000e+00,
-5.8319500e-05,4.00000e-02,3.36000e+00,
-5.8299498e-05,4.00000e-02,3.36000e+00,
-5.8279496e-05,3.60000e-02,3.36000e+00,
-5.8259495e-05,4.00000e-02,3.32000e+00,
-5.8239493e-05,4.00000e-02,3.32000e+00,
-5.8219492e-05,4.00000e-02,3.36000e+00,
-5.8199490e-05,4.00000e-02,3.32000e+00,
-5.8179488e-05,4.00000e-02,3.32000e+00,
-5.8159487e-05,3.60000e-02,3.36000e+00,
-5.8139485e-05,3.60000e-02,3.36000e+00,
-5.8119484e-05,3.60000e-02,3.36000e+00,
-5.8099482e-05,4.00000e-02,3.36000e+00,
-5.8079480e-05,4.00000e-02,3.32000e+00,
-5.8059479e-05,4.00000e-02,3.36000e+00,
-5.8039477e-05,3.60000e-02,3.32000e+00,
-5.8019476e-05,3.60000e-02,3.36000e+00,
-5.7999474e-05,3.60000e-02,3.36000e+00,
-5.7979472e-05,3.60000e-02,3.36000e+00,
-5.7959471e-05,4.00000e-02,3.36000e+00,
-5.7939469e-05,4.00000e-02,3.32000e+00,
-5.7919468e-05,4.00000e-02,3.36000e+00,
-5.7899466e-05,4.00000e-02,3.32000e+00,
-5.7879464e-05,4.00000e-02,3.32000e+00,
-5.7859463e-05,3.60000e-02,3.36000e+00,
-5.7839461e-05,3.60000e-02,3.36000e+00,
-5.7819459e-05,4.00000e-02,3.36000e+00,
-5.7799458e-05,4.00000e-02,3.32000e+00,
-5.7779456e-05,4.00000e-02,3.32000e+00,
-5.7759455e-05,4.00000e-02,3.36000e+00,
-5.7739453e-05,3.60000e-02,3.32000e+00,
-5.7719451e-05,3.60000e-02,3.32000e+00,
-5.7699450e-05,3.60000e-02,3.32000e+00,
-5.7679448e-05,4.00000e-02,3.36000e+00,
-5.7659447e-05,4.00000e-02,3.36000e+00,
-5.7639445e-05,4.00000e-02,3.32000e+00,
-5.7619443e-05,3.60000e-02,3.32000e+00,
-5.7599442e-05,3.60000e-02,3.36000e+00,
-5.7579440e-05,3.60000e-02,3.32000e+00,
-5.7559439e-05,3.60000e-02,3.36000e+00,
-5.7539437e-05,4.00000e-02,3.36000e+00,
-5.7519435e-05,4.00000e-02,3.36000e+00,
-5.7499434e-05,4.00000e-02,3.32000e+00,
-5.7479432e-05,3.60000e-02,3.36000e+00,
-5.7459431e-05,3.60000e-02,3.36000e+00,
-5.7439429e-05,4.00000e-02,3.36000e+00,
-5.7419427e-05,4.00000e-02,3.32000e+00,
-5.7399426e-05,4.00000e-02,3.36000e+00,
-5.7379424e-05,4.00000e-02,3.32000e+00,
-5.7359422e-05,3.60000e-02,3.32000e+00,
-5.7339421e-05,3.60000e-02,3.32000e+00,
-5.7319419e-05,3.60000e-02,3.32000e+00,
-5.7299418e-05,4.00000e-02,3.36000e+00,
-5.7279416e-05,4.00000e-02,3.32000e+00,
-5.7259414e-05,4.00000e-02,3.32000e+00,
-5.7239413e-05,3.60000e-02,3.36000e+00,
-5.7219411e-05,4.00000e-02,3.36000e+00,
-5.7199410e-05,3.60000e-02,3.36000e+00,
-5.7179408e-05,4.00000e-02,3.32000e+00,
-5.7159406e-05,3.60000e-02,3.36000e+00,
-5.7139405e-05,4.00000e-02,3.36000e+00,
-5.7119403e-05,4.00000e-02,3.36000e+00,
-5.7099402e-05,4.00000e-02,3.36000e+00,
-5.7079400e-05,3.60000e-02,3.36000e+00,
-5.7059398e-05,3.60000e-02,3.36000e+00,
-5.7039397e-05,4.00000e-02,3.36000e+00,
-5.7019395e-05,3.60000e-02,3.36000e+00,
-5.6999394e-05,4.00000e-02,3.36000e+00,
-5.6979392e-05,4.00000e-02,3.36000e+00,
-5.6959390e-05,4.00000e-02,3.36000e+00,
-5.6939389e-05,3.60000e-02,3.36000e+00,
-5.6919387e-05,3.60000e-02,3.36000e+00,
-5.6899386e-05,4.00000e-02,3.32000e+00,
-5.6879384e-05,4.00000e-02,3.36000e+00,
-5.6859382e-05,4.00000e-02,3.36000e+00,
-5.6839381e-05,4.00000e-02,3.36000e+00,
-5.6819379e-05,3.60000e-02,3.32000e+00,
-5.6799377e-05,3.60000e-02,3.32000e+00,
-5.6779376e-05,3.60000e-02,3.36000e+00,
-5.6759374e-05,3.60000e-02,3.36000e+00,
-5.6739373e-05,4.00000e-02,3.32000e+00,
-5.6719371e-05,4.00000e-02,3.32000e+00,
-5.6699369e-05,4.00000e-02,3.36000e+00,
-5.6679368e-05,4.00000e-02,3.32000e+00,
-5.6659366e-05,3.60000e-02,3.36000e+00,
-5.6639365e-05,3.60000e-02,3.36000e+00,
-5.6619363e-05,4.00000e-02,3.36000e+00,
-5.6599361e-05,4.00000e-02,3.32000e+00,
-5.6579360e-05,4.00000e-02,3.32000e+00,
-5.6559358e-05,3.60000e-02,3.36000e+00,
-5.6539357e-05,3.60000e-02,3.32000e+00,
-5.6519355e-05,3.60000e-02,3.32000e+00,
-5.6499353e-05,3.60000e-02,3.36000e+00,
-5.6479352e-05,4.00000e-02,3.36000e+00,
-5.6459350e-05,4.00000e-02,3.32000e+00,
-5.6439349e-05,4.00000e-02,3.36000e+00,
-5.6419347e-05,4.00000e-02,3.36000e+00,
-5.6399345e-05,3.60000e-02,3.32000e+00,
-5.6379344e-05,3.60000e-02,3.36000e+00,
-5.6359342e-05,3.60000e-02,3.32000e+00,
-5.6339341e-05,4.00000e-02,3.32000e+00,
-5.6319339e-05,4.00000e-02,3.32000e+00,
-5.6299337e-05,4.00000e-02,3.36000e+00,
-5.6279336e-05,3.60000e-02,3.32000e+00,
-5.6259334e-05,3.60000e-02,3.36000e+00,
-5.6239332e-05,3.60000e-02,3.36000e+00,
-5.6219331e-05,3.60000e-02,3.36000e+00,
-5.6199329e-05,4.00000e-02,3.36000e+00,
-5.6179328e-05,4.00000e-02,3.36000e+00,
-5.6159326e-05,4.00000e-02,3.32000e+00,
-5.6139324e-05,3.60000e-02,3.32000e+00,
-5.6119323e-05,3.60000e-02,3.36000e+00,
-5.6099321e-05,3.60000e-02,3.36000e+00,
-5.6079320e-05,4.00000e-02,3.36000e+00,
-5.6059318e-05,4.40000e-02,3.32000e+00,
-5.6039316e-05,4.00000e-02,3.36000e+00,
-5.6019315e-05,4.00000e-02,3.32000e+00,
-5.5999313e-05,3.60000e-02,3.36000e+00,
-5.5979312e-05,3.60000e-02,3.36000e+00,
-5.5959310e-05,4.00000e-02,3.36000e+00,
-5.5939308e-05,4.40000e-02,3.32000e+00,
-5.5919307e-05,4.00000e-02,3.36000e+00,
-5.5899305e-05,4.00000e-02,3.36000e+00,
-5.5879304e-05,3.60000e-02,3.36000e+00,
-5.5859302e-05,3.60000e-02,3.36000e+00,
-5.5839300e-05,3.60000e-02,3.36000e+00,
-5.5819299e-05,4.00000e-02,3.36000e+00,
-5.5799297e-05,4.40000e-02,3.32000e+00,
-5.5779296e-05,4.00000e-02,3.36000e+00,
-5.5759294e-05,3.60000e-02,3.32000e+00,
-5.5739292e-05,3.60000e-02,3.32000e+00,
-5.5719291e-05,3.20000e-02,3.32000e+00,
-5.5699289e-05,3.60000e-02,3.36000e+00,
-5.5679287e-05,4.00000e-02,3.36000e+00,
-5.5659286e-05,4.40000e-02,3.36000e+00,
-5.5639284e-05,4.00000e-02,3.36000e+00,
-5.5619283e-05,3.60000e-02,3.36000e+00,
-5.5599281e-05,3.20000e-02,3.36000e+00,
-5.5579279e-05,3.60000e-02,3.36000e+00,
-5.5559278e-05,4.00000e-02,3.36000e+00,
-5.5539276e-05,4.00000e-02,3.32000e+00,
-5.5519275e-05,4.00000e-02,3.36000e+00,
-5.5499273e-05,4.00000e-02,3.36000e+00,
-5.5479271e-05,3.60000e-02,3.36000e+00,
-5.5459270e-05,3.20000e-02,3.32000e+00,
-5.5439268e-05,3.60000e-02,3.36000e+00,
-5.5419267e-05,4.00000e-02,3.36000e+00,
-5.5399265e-05,4.00000e-02,3.36000e+00,
-5.5379263e-05,4.40000e-02,3.36000e+00,
-5.5359262e-05,4.00000e-02,3.36000e+00,
-5.5339260e-05,3.60000e-02,3.36000e+00,
-5.5319259e-05,3.60000e-02,3.32000e+00,
-5.5299257e-05,4.00000e-02,3.32000e+00,
-5.5279255e-05,4.00000e-02,3.36000e+00,
-5.5259254e-05,4.40000e-02,3.36000e+00,
-5.5239252e-05,4.00000e-02,3.36000e+00,
-5.5219250e-05,3.60000e-02,3.32000e+00,
-5.5199249e-05,3.60000e-02,3.36000e+00,
-5.5179247e-05,3.60000e-02,3.36000e+00,
-5.5159246e-05,3.60000e-02,3.36000e+00,
-5.5139244e-05,4.40000e-02,3.36000e+00,
-5.5119242e-05,4.00000e-02,3.36000e+00,
-5.5099241e-05,4.00000e-02,3.36000e+00,
-5.5079239e-05,3.60000e-02,3.36000e+00,
-5.5059238e-05,3.20000e-02,3.32000e+00,
-5.5039236e-05,3.60000e-02,3.32000e+00,
-5.5019234e-05,4.00000e-02,3.36000e+00,
-5.4999233e-05,4.00000e-02,3.36000e+00,
-5.4979231e-05,4.40000e-02,3.32000e+00,
-5.4959230e-05,4.00000e-02,3.36000e+00,
-5.4939228e-05,3.60000e-02,3.36000e+00,
-5.4919226e-05,3.60000e-02,3.36000e+00,
-5.4899225e-05,3.60000e-02,3.32000e+00,
-5.4879223e-05,4.00000e-02,3.32000e+00,
-5.4859222e-05,4.00000e-02,3.36000e+00,
-5.4839220e-05,4.00000e-02,3.32000e+00,
-5.4819218e-05,3.60000e-02,3.36000e+00,
-5.4799217e-05,3.60000e-02,3.36000e+00,
-5.4779215e-05,3.60000e-02,3.36000e+00,
-5.4759214e-05,4.00000e-02,3.36000e+00,
-5.4739212e-05,4.00000e-02,3.36000e+00,
-5.4719210e-05,4.40000e-02,3.32000e+00,
-5.4699209e-05,4.00000e-02,3.32000e+00,
-5.4679207e-05,3.60000e-02,3.32000e+00,
-5.4659205e-05,3.60000e-02,3.32000e+00,
-5.4639204e-05,3.60000e-02,3.36000e+00,
-5.4619202e-05,4.00000e-02,3.32000e+00,
-5.4599201e-05,4.40000e-02,3.32000e+00,
-5.4579199e-05,4.00000e-02,3.32000e+00,
-5.4559197e-05,4.00000e-02,3.32000e+00,
-5.4539196e-05,3.60000e-02,3.36000e+00,
-5.4519194e-05,3.60000e-02,3.36000e+00,
-5.4499193e-05,3.60000e-02,3.36000e+00,
-5.4479191e-05,4.40000e-02,3.36000e+00,
-5.4459189e-05,4.40000e-02,3.36000e+00,
-5.4439188e-05,4.00000e-02,3.36000e+00,
-5.4419186e-05,3.60000e-02,3.32000e+00,
-5.4399185e-05,3.60000e-02,3.36000e+00,
-5.4379183e-05,3.60000e-02,3.32000e+00,
-5.4359181e-05,4.00000e-02,3.36000e+00,
-5.4339180e-05,4.00000e-02,3.36000e+00,
-5.4319178e-05,4.00000e-02,3.36000e+00,
-5.4299177e-05,4.00000e-02,3.36000e+00,
-5.4279175e-05,3.60000e-02,3.32000e+00,
-5.4259173e-05,3.60000e-02,3.32000e+00,
-5.4239172e-05,3.60000e-02,3.32000e+00,
-5.4219170e-05,4.00000e-02,3.36000e+00,
-5.4199169e-05,4.00000e-02,3.36000e+00,
