Time,X(CH1),X(CH2),
Second,Volt,Volt,
-1.1704000e-04,7.20000e-02,3.36000e+00,
-1.1700000e-04,7.20000e-02,3.36000e+00,
-1.1695999e-04,7.20000e-02,3.36000e+00,
-1.1691999e-04,7.20000e-02,3.36000e+00,
-1.1687999e-04,7.20000e-02,3.36000e+00,
-1.1683998e-04,7.20000e-02,3.36000e+00,
-1.1679998e-04,7.20000e-02,3.36000e+00,
-1.1675998e-04,7.20000e-02,3.36000e+00,
-1.1671997e-04,7.20000e-02,3.36000e+00,
-1.1667997e-04,7.20000e-02,3.36000e+00,
-1.1663997e-04,7.20000e-02,3.36000e+00,
-1.1659996e-04,7.20000e-02,3.36000e+00,
-1.1655996e-04,7.20000e-02,3.36000e+00,
-1.1651996e-04,7.20000e-02,3.36000e+00,
-1.1647995e-04,7.20000e-02,3.36000e+00,
-1.1643995e-04,7.20000e-02,3.36000e+00,
-1.1639995e-04,7.20000e-02,3.36000e+00,
-1.1635994e-04,7.20000e-02,3.36000e+00,
-1.1631994e-04,7.20000e-02,3.36000e+00,
-1.1627994e-04,6.00000e-02,3.36000e+00,
-1.1623993e-04,7.20000e-02,3.36000e+00,
-1.1619993e-04,7.60000e-02,3.36000e+00,
-1.1615993e-04,6.00000e-02,3.36000e+00,
-1.1611993e-04,6.40000e-02,3.36000e+00,
-1.1607992e-04,7.60000e-02,3.36000e+00,
-1.1603992e-04,6.40000e-02,3.36000e+00,
-1.1599992e-04,6.00000e-02,3.36000e+00,
-1.1595991e-04,7.20000e-02,3.36000e+00,
-1.1591991e-04,7.20000e-02,3.36000e+00,
-1.1587991e-04,6.00000e-02,3.36000e+00,
-1.1583990e-04,7.20000e-02,3.36000e+00,
-1.1579990e-04,7.60000e-02,3.36000e+00,
-1.1575990e-04,6.00000e-02,3.36000e+00,
-1.1571989e-04,6.40000e-02,3.36000e+00,
-1.1567989e-04,7.60000e-02,3.36000e+00,
-1.1563989e-04,6.40000e-02,3.36000e+00,
-1.1559988e-04,6.40000e-02,3.28000e+00,
-1.1555988e-04,7.60000e-02,3.36000e+00,
-1.1551988e-04,7.20000e-02,3.36000e+00,
-1.1547987e-04,6.00000e-02,3.36000e+00,
-1.1543987e-04,7.20000e-02,3.36000e+00,
-1.1539987e-04,7.60000e-02,3.36000e+00,
-1.1535986e-04,6.00000e-02,3.28000e+00,
-1.1531986e-04,6.40000e-02,3.36000e+00,
-1.1527986e-04,7.60000e-02,3.36000e+00,
-1.1523985e-04,6.40000e-02,3.36000e+00,
-1.1519985e-04,6.40000e-02,3.36000e+00,
-1.1515985e-04,7.60000e-02,3.36000e+00,
-1.1511984e-04,6.40000e-02,3.36000e+00,
-1.1507984e-04,6.00000e-02,3.36000e+00,
-1.1503984e-04,7.20000e-02,3.36000e+00,
-1.1499984e-04,7.60000e-02,3.36000e+00,
-1.1495983e-04,6.00000e-02,3.36000e+00,
-1.1491983e-04,6.40000e-02,3.36000e+00,
-1.1487983e-04,7.60000e-02,3.36000e+00,
