Time,X(CH1),X(CH2),
Second,Volt,Volt,
-3.4800000e-04,7.20000e-02,3.36000e+00,
-3.4790000e-04,7.20000e-02,3.36000e+00,
-3.4780000e-04,7.20000e-02,3.36000e+00,
-3.4770000e-04,7.20000e-02,3.36000e+00,
-3.4760000e-04,7.20000e-02,3.36000e+00,
-3.4750000e-04,7.20000e-02,3.36000e+00,
-3.4740000e-04,7.20000e-02,3.36000e+00,
-3.4730000e-04,7.20000e-02,3.36000e+00,
-3.4720000e-04,7.20000e-02,3.36000e+00,
-3.4709999e-04,7.20000e-02,3.36000e+00,
-3.4699999e-04,7.20000e-02,3.36000e+00,
-3.4689999e-04,7.20000e-02,3.36000e+00,
-3.4679999e-04,7.20000e-02,3.36000e+00,
-3.4669999e-04,7.20000e-02,3.36000e+00,
-3.4659999e-04,7.20000e-02,3.36000e+00,
-3.4649999e-04,7.20000e-02,3.36000e+00,
-3.4639999e-04,7.20000e-02,3.36000e+00,
-3.4629999e-04,7.20000e-02,3.36000e+00,
-3.4619999e-04,7.20000e-02,3.36000e+00,
-3.4609999e-04,6.80000e-02,3.36000e+00,
-3.4599999e-04,6.40000e-02,3.36000e+00,
-3.4589999e-04,7.20000e-02,3.36000e+00,
-3.4579998e-04,7.20000e-02,3.36000e+00,
-3.4569998e-04,6.40000e-02,3.36000e+00,
-3.4559998e-04,6.40000e-02,3.36000e+00,
-3.4549998e-04,7.20000e-02,3.36000e+00,
-3.4539998e-04,7.60000e-02,3.36000e+00,
-3.4529998e-04,6.40000e-02,3.36000e+00,
-3.4519998e-04,6.40000e-02,3.36000e+00,
-3.4509998e-04,7.20000e-02,3.36000e+00,
-3.4499998e-04,7.20000e-02,3.36000e+00,
-3.4489998e-04,6.40000e-02,3.36000e+00,
-3.4479998e-04,6.40000e-02,3.36000e+00,
-3.4469998e-04,7.20000e-02,3.36000e+00,
-3.4459998e-04,7.20000e-02,3.36000e+00,
-3.4449997e-04,6.40000e-02,3.36000e+00,
-3.4439997e-04,6.40000e-02,3.36000e+00,
-3.4429997e-04,7.20000e-02,3.36000e+00,
-3.4419997e-04,7.20000e-02,3.36000e+00,
-3.4409997e-04,6.40000e-02,3.36000e+00,
-3.4399997e-04,6.80000e-02,3.36000e+00,
-3.4389997e-04,7.20000e-02,3.36000e+00,
-3.4379997e-04,6.80000e-02,3.36000e+00,
-3.4369997e-04,6.40000e-02,3.36000e+00,
-3.4359997e-04,6.40000e-02,3.36000e+00,
-3.4349997e-04,7.20000e-02,3.36000e+00,
-3.4339997e-04,6.80000e-02,3.36000e+00,
-3.4329997e-04,6.40000e-02,3.36000e+00,
-3.4319996e-04,6.80000e-02,3.36000e+00,
-3.4309996e-04,7.60000e-02,3.36000e+00,
-3.4299996e-04,6.80000e-02,3.36000e+00,
-3.4289996e-04,6.40000e-02,3.36000e+00,
-3.4279996e-04,6.80000e-02,3.36000e+00,
-3.4269996e-04,7.20000e-02,3.36000e+00,
-3.4259996e-04,6.80000e-02,3.36000e+00,
-3.4249996e-04,6.40000e-02,3.36000e+00,
-3.4239996e-04,6.80000e-02,3.36000e+00,
-3.4229996e-04,7.20000e-02,3.36000e+00,
-3.4219996e-04,6.80000e-02,3.36000e+00,
-3.4209996e-04,6.40000e-02,3.36000e+00,
-3.4199996e-04,6.80000e-02,3.36000e+00,
-3.4189995e-04,7.20000e-02,3.36000e+00,
-3.4179995e-04,6.80000e-02,3.36000e+00,
-3.4169995e-04,6.40000e-02,3.36000e+00,
-3.4159995e-04,6.80000e-02,3.36000e+00,
-3.4149995e-04,7.20000e-02,3.36000e+00,
-3.4139995e-04,6.80000e-02,3.36000e+00,
-3.4129995e-04,6.40000e-02,3.36000e+00,
-3.4119995e-04,6.80000e-02,3.36000e+00,
-3.4109995e-04,7.20000e-02,3.36000e+00,
-3.4099995e-04,6.80000e-02,3.36000e+00,
-3.4089995e-04,6.40000e-02,3.36000e+00,
-3.4079995e-04,6.80000e-02,3.36000e+00,
-3.4069995e-04,7.20000e-02,3.36000e+00,
-3.4059995e-04,6.80000e-02,3.36000e+00,
-3.4049994e-04,6.40000e-02,3.36000e+00,
-3.4039994e-04,6.80000e-02,3.36000e+00,
-3.4029994e-04,7.20000e-02,3.36000e+00,
-3.4019994e-04,6.40000e-02,3.36000e+00,
-3.4009994e-04,6.40000e-02,3.36000e+00,
-3.3999994e-04,7.20000e-02,3.36000e+00,
-3.3989994e-04,7.20000e-02,3.36000e+00,
-3.3979994e-04,6.80000e-02,3.36000e+00,
-3.3969994e-04,6.40000e-02,3.36000e+00,
-3.3959994e-04,7.20000e-02,3.36000e+00,
-3.3949994e-04,7.20000e-02,3.36000e+00,
-3.3939994e-04,6.80000e-02,3.36000e+00,
-3.3929994e-04,6.40000e-02,3.36000e+00,
-3.3919993e-04,7.20000e-02,3.36000e+00,
-3.3909993e-04,7.60000e-02,3.36000e+00,
-3.3899993e-04,6.80000e-02,3.36000e+00,
-3.3889993e-04,6.80000e-02,3.36000e+00,
-3.3879993e-04,7.20000e-02,3.36000e+00,
-3.3869993e-04,7.20000e-02,3.36000e+00,
-3.3859993e-04,6.40000e-02,3.36000e+00,
-3.3849993e-04,6.40000e-02,3.36000e+00,
-3.3839993e-04,7.20000e-02,3.36000e+00,
-3.3829993e-04,7.60000e-02,3.36000e+00,
-3.3819993e-04,6.40000e-02,3.36000e+00,
-3.3809993e-04,6.40000e-02,3.36000e+00,
-3.3799993e-04,7.20000e-02,3.36000e+00,
-3.3789992e-04,7.20000e-02,3.36000e+00,
-3.3779992e-04,6.40000e-02,3.36000e+00,
-3.3769992e-04,6.40000e-02,3.36000e+00,
-3.3759992e-04,7.20000e-02,3.36000e+00,
-3.3749992e-04,7.20000e-02,3.36000e+00,
-3.3739992e-04,6.40000e-02,3.36000e+00,
-3.3729992e-04,6.40000e-02,3.36000e+00,
-3.3719992e-04,7.20000e-02,3.36000e+00,
-3.3709992e-04,6.80000e-02,3.36000e+00,
-3.3699992e-04,6.40000e-02,3.36000e+00,
-3.3689992e-04,6.80000e-02,3.36000e+00,
-3.3679992e-04,7.20000e-02,3.36000e+00,
-3.3669992e-04,7.20000e-02,3.36000e+00,
-3.3659991e-04,6.40000e-02,3.36000e+00,
-3.3649991e-04,6.40000e-02,3.36000e+00,
-3.3639991e-04,7.20000e-02,3.36000e+00,
-3.3629991e-04,7.20000e-02,3.36000e+00,
-3.3619991e-04,6.40000e-02,3.36000e+00,
-3.3609991e-04,6.40000e-02,3.36000e+00,
-3.3599991e-04,7.20000e-02,3.36000e+00,
-3.3589991e-04,6.80000e-02,3.36000e+00,
-3.3579991e-04,6.40000e-02,3.36000e+00,
-3.3569991e-04,6.40000e-02,3.36000e+00,
-3.3559991e-04,7.20000e-02,3.36000e+00,
-3.3549991e-04,7.20000e-02,3.36000e+00,
-3.3539991e-04,6.40000e-02,3.36000e+00,
-3.3529990e-04,6.80000e-02,3.36000e+00,
-3.3519990e-04,7.60000e-02,3.36000e+00,
-3.3509990e-04,6.80000e-02,3.36000e+00,
-3.3499990e-04,6.40000e-02,3.36000e+00,
-3.3489990e-04,6.80000e-02,3.36000e+00,
-3.3479990e-04,7.20000e-02,3.36000e+00,
-3.3469990e-04,6.80000e-02,3.36000e+00,
-3.3459990e-04,6.40000e-02,3.36000e+00,
-3.3449990e-04,6.80000e-02,3.36000e+00,
-3.3439990e-04,7.20000e-02,3.36000e+00,
-3.3429990e-04,7.20000e-02,3.36000e+00,
-3.3419990e-04,6.40000e-02,3.36000e+00,
-3.3409990e-04,6.80000e-02,3.36000e+00,
-3.3399989e-04,7.20000e-02,3.36000e+00,
-3.3389989e-04,6.80000e-02,3.36000e+00,
-3.3379989e-04,6.40000e-02,3.36000e+00,
-3.3369989e-04,6.80000e-02,3.36000e+00,
-3.3359989e-04,7.20000e-02,3.36000e+00,
-3.3349989e-04,6.80000e-02,3.36000e+00,
-3.3339989e-04,6.40000e-02,3.36000e+00,
-3.3329989e-04,6.80000e-02,3.36000e+00,
-3.3319989e-04,7.20000e-02,3.36000e+00,
-3.3309989e-04,6.80000e-02,3.36000e+00,
-3.3299989e-04,6.40000e-02,3.36000e+00,
-3.3289989e-04,6.80000e-02,3.36000e+00,
-3.3279989e-04,7.20000e-02,3.36000e+00,
-3.3269988e-04,6.80000e-02,3.36000e+00,
-3.3259988e-04,6.40000e-02,3.36000e+00,
-3.3249988e-04,6.80000e-02,3.36000e+00,
-3.3239988e-04,7.20000e-02,3.36000e+00,
-3.3229988e-04,6.80000e-02,3.36000e+00,
-3.3219988e-04,6.80000e-02,3.36000e+00,
-3.3209988e-04,6.80000e-02,3.36000e+00,
-3.3199988e-04,7.20000e-02,3.36000e+00,
-3.3189988e-04,6.80000e-02,3.36000e+00,
-3.3179988e-04,6.40000e-02,3.36000e+00,
-3.3169988e-04,6.80000e-02,3.36000e+00,
-3.3159988e-04,7.20000e-02,3.36000e+00,
-3.3149988e-04,6.80000e-02,3.36000e+00,
-3.3139987e-04,6.40000e-02,3.36000e+00,
-3.3129987e-04,6.40000e-02,3.36000e+00,
-3.3119987e-04,7.20000e-02,3.36000e+00,
-3.3109987e-04,7.20000e-02,3.36000e+00,
-3.3099987e-04,6.40000e-02,3.36000e+00,
-3.3089987e-04,6.40000e-02,3.36000e+00,
-3.3079987e-04,7.60000e-02,3.36000e+00,
-3.3069987e-04,6.80000e-02,3.36000e+00,
-3.3059987e-04,6.40000e-02,3.36000e+00,
-3.3049987e-04,6.40000e-02,3.36000e+00,
-3.3039987e-04,7.20000e-02,3.36000e+00,
-3.3029987e-04,6.80000e-02,3.36000e+00,
-3.3019987e-04,6.40000e-02,3.36000e+00,
-3.3009987e-04,6.80000e-02,3.36000e+00,
-3.2999986e-04,7.60000e-02,3.36000e+00,
-3.2989986e-04,6.80000e-02,3.36000e+00,
-3.2979986e-04,6.40000e-02,3.36000e+00,
-3.2969986e-04,6.80000e-02,3.36000e+00,
-3.2959986e-04,7.60000e-02,3.36000e+00,
-3.2949986e-04,7.20000e-02,3.36000e+00,
-3.2939986e-04,6.40000e-02,3.36000e+00,
-3.2929986e-04,6.40000e-02,3.36000e+00,
-3.2919986e-04,7.20000e-02,3.36000e+00,
-3.2909986e-04,6.80000e-02,3.36000e+00,
-3.2899986e-04,6.40000e-02,3.36000e+00,
-3.2889986e-04,6.80000e-02,3.36000e+00,
-3.2879986e-04,7.20000e-02,3.36000e+00,
-3.2869985e-04,6.80000e-02,3.36000e+00,
-3.2859985e-04,6.40000e-02,3.36000e+00,
-3.2849985e-04,6.80000e-02,3.36000e+00,
-3.2839985e-04,7.60000e-02,3.36000e+00,
-3.2829985e-04,6.80000e-02,3.36000e+00,
-3.2819985e-04,6.40000e-02,3.36000e+00,
-3.2809985e-04,6.40000e-02,3.36000e+00,
-3.2799985e-04,7.20000e-02,3.36000e+00,
-3.2789985e-04,6.80000e-02,3.36000e+00,
-3.2779985e-04,6.40000e-02,3.36000e+00,
-3.2769985e-04,6.40000e-02,3.36000e+00,
-3.2759985e-04,6.80000e-02,3.36000e+00,
-3.2749985e-04,7.20000e-02,3.36000e+00,
-3.2739984e-04,6.40000e-02,3.36000e+00,
-3.2729984e-04,6.40000e-02,3.36000e+00,
-3.2719984e-04,6.80000e-02,3.36000e+00,
-3.2709984e-04,7.20000e-02,3.36000e+00,
-3.2699984e-04,6.40000e-02,3.36000e+00,
-3.2689984e-04,6.80000e-02,3.36000e+00,
-3.2679984e-04,6.80000e-02,3.36000e+00,
-3.2669984e-04,7.20000e-02,3.36000e+00,
-3.2659984e-04,6.80000e-02,3.36000e+00,
-3.2649984e-04,6.40000e-02,3.36000e+00,
-3.2639984e-04,7.20000e-02,3.36000e+00,
-3.2629984e-04,7.20000e-02,3.36000e+00,
-3.2619984e-04,6.40000e-02,3.36000e+00,
-3.2609983e-04,6.40000e-02,3.36000e+00,
-3.2599983e-04,6.80000e-02,3.36000e+00,
