Time,X(CH1),X(CH2),
Second,Volt,Volt,
-1.3464000e-03,6.80000e-02,3.36000e+00,
-1.3460000e-03,6.80000e-02,3.36000e+00,
-1.3456000e-03,6.80000e-02,3.36000e+00,
-1.3452000e-03,6.80000e-02,3.36000e+00,
-1.3448000e-03,6.80000e-02,3.36000e+00,
-1.3444000e-03,6.80000e-02,3.36000e+00,
-1.3440000e-03,6.80000e-02,3.36000e+00,
-1.3436000e-03,6.80000e-02,3.36000e+00,
-1.3432000e-03,6.80000e-02,3.36000e+00,
-1.3428000e-03,6.80000e-02,3.36000e+00,
-1.3424000e-03,6.80000e-02,3.36000e+00,
-1.3420000e-03,6.80000e-02,3.36000e+00,
-1.3416000e-03,6.80000e-02,3.36000e+00,
-1.3412000e-03,6.80000e-02,3.36000e+00,
-1.3408000e-03,6.80000e-02,3.36000e+00,
-1.3404000e-03,6.80000e-02,3.36000e+00,
-1.3400000e-03,7.20000e-02,3.36000e+00,
-1.3396000e-03,7.20000e-02,3.36000e+00,
-1.3392000e-03,6.80000e-02,3.36000e+00,
-1.3387999e-03,7.20000e-02,3.36000e+00,
-1.3383999e-03,7.20000e-02,3.36000e+00,
-1.3379999e-03,7.20000e-02,3.36000e+00,
-1.3375999e-03,6.80000e-02,3.36000e+00,
-1.3371999e-03,7.20000e-02,3.36000e+00,
-1.3367999e-03,6.80000e-02,3.36000e+00,
-1.3363999e-03,7.20000e-02,3.36000e+00,
-1.3359999e-03,7.20000e-02,3.36000e+00,
-1.3355999e-03,6.80000e-02,3.36000e+00,
-1.3351999e-03,6.80000e-02,3.36000e+00,
-1.3347999e-03,7.20000e-02,3.36000e+00,
-1.3343999e-03,6.80000e-02,3.36000e+00,
-1.3339999e-03,6.80000e-02,3.36000e+00,
-1.3335999e-03,6.80000e-02,3.36000e+00,
-1.3331999e-03,6.80000e-02,3.28000e+00,
-1.3327999e-03,6.80000e-02,3.36000e+00,
-1.3323999e-03,6.80000e-02,3.36000e+00,
-1.3319999e-03,6.80000e-02,3.36000e+00,
-1.3315999e-03,6.80000e-02,3.36000e+00,
-1.3311999e-03,6.80000e-02,3.36000e+00,
-1.3307999e-03,6.80000e-02,3.36000e+00,
-1.3303999e-03,6.40000e-02,3.36000e+00,
-1.3299999e-03,6.80000e-02,3.36000e+00,
-1.3295999e-03,6.80000e-02,3.36000e+00,
-1.3291999e-03,6.40000e-02,3.36000e+00,
-1.3287999e-03,6.40000e-02,3.36000e+00,
-1.3283999e-03,6.80000e-02,3.36000e+00,
-1.3279999e-03,6.80000e-02,3.36000e+00,
-1.3275999e-03,6.40000e-02,3.36000e+00,
-1.3271999e-03,6.40000e-02,3.36000e+00,
-1.3267999e-03,6.80000e-02,3.36000e+00,
-1.3263999e-03,6.40000e-02,3.36000e+00,
-1.3259999e-03,6.40000e-02,3.36000e+00,
-1.3255998e-03,6.40000e-02,3.36000e+00,
-1.3251998e-03,6.80000e-02,3.36000e+00,
-1.3247998e-03,6.80000e-02,3.36000e+00,
-1.3243998e-03,6.40000e-02,3.36000e+00,
-1.3239998e-03,6.40000e-02,3.36000e+00,
-1.3235998e-03,6.40000e-02,3.36000e+00,
-1.3231998e-03,6.80000e-02,3.36000e+00,
-1.3227998e-03,6.80000e-02,3.36000e+00,
-1.3223998e-03,6.40000e-02,3.36000e+00,
-1.3219998e-03,6.80000e-02,3.36000e+00,
-1.3215998e-03,6.80000e-02,3.36000e+00,
-1.3211998e-03,6.80000e-02,3.36000e+00,
-1.3207998e-03,6.80000e-02,3.36000e+00,
-1.3203998e-03,6.80000e-02,3.36000e+00,
-1.3199998e-03,6.80000e-02,3.36000e+00,
-1.3195998e-03,6.80000e-02,3.36000e+00,
-1.3191998e-03,7.20000e-02,3.36000e+00,
-1.3187998e-03,6.80000e-02,3.36000e+00,
-1.3183998e-03,6.80000e-02,3.36000e+00,
-1.3179998e-03,6.80000e-02,3.36000e+00,
-1.3175998e-03,6.80000e-02,3.36000e+00,
-1.3171998e-03,6.80000e-02,3.36000e+00,
-1.3167998e-03,7.20000e-02,3.36000e+00,
-1.3163998e-03,7.20000e-02,3.36000e+00,
-1.3159998e-03,7.20000e-02,3.36000e+00,
-1.3155998e-03,6.80000e-02,3.36000e+00,
-1.3151998e-03,7.20000e-02,3.36000e+00,
-1.3147998e-03,7.20000e-02,3.36000e+00,
-1.3143998e-03,6.80000e-02,3.36000e+00,
-1.3139998e-03,6.80000e-02,3.36000e+00,
-1.3135998e-03,6.80000e-02,3.36000e+00,
-1.3131998e-03,6.80000e-02,3.36000e+00,
