Time,X(CH1),X(CH2),
Second,Volt,Volt,
-7.7320001e-04,7.99996e-03,3.36000e+00,
-7.7300001e-04,7.99996e-03,3.36000e+00,
-7.7280001e-04,7.99996e-03,3.36000e+00,
-7.7260000e-04,7.99996e-03,3.36000e+00,
-7.7240000e-04,7.99996e-03,3.36000e+00,
-7.7220000e-04,7.99996e-03,3.36000e+00,
-7.7200000e-04,7.99996e-03,3.36000e+00,
-7.7180000e-04,7.99996e-03,3.36000e+00,
-7.7160000e-04,7.99996e-03,3.36000e+00,
-7.7139999e-04,7.99996e-03,3.36000e+00,
-7.7119999e-04,7.99996e-03,3.36000e+00,
-7.7099999e-04,7.99996e-03,3.36000e+00,
-7.7079999e-04,7.99996e-03,3.36000e+00,
-7.7059999e-04,7.99996e-03,3.36000e+00,
-7.7039999e-04,7.99996e-03,3.36000e+00,
-7.7019999e-04,7.99996e-03,3.36000e+00,
-7.6999998e-04,7.99996e-03,3.36000e+00,
-7.6979998e-04,-0.00000e+00,3.28000e+00,
-7.6959998e-04,7.99996e-03,3.36000e+00,
-7.6939998e-04,-0.00000e+00,3.36000e+00,
-7.6919998e-04,7.99996e-03,3.36000e+00,
-7.6899998e-04,3.99995e-03,3.36000e+00,
-7.6879998e-04,7.99996e-03,3.36000e+00,
-7.6859997e-04,-0.00000e+00,3.36000e+00,
-7.6839997e-04,7.99996e-03,3.36000e+00,
-7.6819997e-04,-0.00000e+00,3.36000e+00,
-7.6799997e-04,7.99996e-03,3.36000e+00,
-7.6779997e-04,-0.00000e+00,3.36000e+00,
-7.6759997e-04,7.99996e-03,3.36000e+00,
-7.6739996e-04,-0.00000e+00,3.36000e+00,
-7.6719996e-04,7.99996e-03,3.36000e+00,
-7.6699996e-04,-0.00000e+00,3.36000e+00,
-7.6679996e-04,7.99996e-03,3.36000e+00,
-7.6659996e-04,-0.00000e+00,3.36000e+00,
-7.6639996e-04,7.99996e-03,3.36000e+00,
