Time,X(CH1),X(CH2),
Second,Volt,Volt,
-3.6880001e-04,6.40000e-02,3.36000e+00,
-3.6870001e-04,6.40000e-02,3.36000e+00,
-3.6860001e-04,6.40000e-02,3.36000e+00,
-3.6850001e-04,6.40000e-02,3.36000e+00,
-3.6840001e-04,6.40000e-02,3.36000e+00,
-3.6830001e-04,6.40000e-02,3.36000e+00,
-3.6820001e-04,6.40000e-02,3.36000e+00,
-3.6810001e-04,6.40000e-02,3.36000e+00,
-3.6800001e-04,6.40000e-02,3.36000e+00,
-3.6790001e-04,6.40000e-02,3.36000e+00,
-3.6780001e-04,6.40000e-02,3.36000e+00,
-3.6770001e-04,6.40000e-02,3.36000e+00,
-3.6760001e-04,6.40000e-02,3.36000e+00,
-3.6750000e-04,6.40000e-02,3.36000e+00,
-3.6740000e-04,6.40000e-02,3.36000e+00,
-3.6730000e-04,6.40000e-02,3.36000e+00,
-3.6720000e-04,6.40000e-02,3.36000e+00,
-3.6710000e-04,6.40000e-02,3.36000e+00,
-3.6700000e-04,6.40000e-02,3.36000e+00,
-3.6690000e-04,6.40000e-02,3.36000e+00,
-3.6680000e-04,6.40000e-02,3.36000e+00,
-3.6670000e-04,6.40000e-02,3.36000e+00,
-3.6660000e-04,6.80000e-02,3.36000e+00,
-3.6650000e-04,7.20000e-02,3.36000e+00,
-3.6640000e-04,6.80000e-02,3.36000e+00,
-3.6630000e-04,6.40000e-02,3.36000e+00,
-3.6619999e-04,6.80000e-02,3.36000e+00,
-3.6609999e-04,7.60000e-02,3.36000e+00,
-3.6599999e-04,6.80000e-02,3.36000e+00,
-3.6589999e-04,6.40000e-02,3.36000e+00,
-3.6579999e-04,7.20000e-02,3.36000e+00,
-3.6569999e-04,7.60000e-02,3.36000e+00,
-3.6559999e-04,6.40000e-02,3.36000e+00,
-3.6549999e-04,6.40000e-02,3.36000e+00,
-3.6539999e-04,7.20000e-02,3.36000e+00,
-3.6529999e-04,7.20000e-02,3.36000e+00,
-3.6519999e-04,6.40000e-02,3.36000e+00,
-3.6509999e-04,6.40000e-02,3.36000e+00,
-3.6499999e-04,7.20000e-02,3.36000e+00,
-3.6489998e-04,7.20000e-02,3.36000e+00,
-3.6479998e-04,6.40000e-02,3.36000e+00,
-3.6469998e-04,6.40000e-02,3.36000e+00,
-3.6459998e-04,7.20000e-02,3.36000e+00,
-3.6449998e-04,7.20000e-02,3.36000e+00,
-3.6439998e-04,6.40000e-02,3.36000e+00,
-3.6429998e-04,6.40000e-02,3.36000e+00,
-3.6419998e-04,7.60000e-02,3.36000e+00,
-3.6409998e-04,7.20000e-02,3.36000e+00,
-3.6399998e-04,6.40000e-02,3.36000e+00,
-3.6389998e-04,6.40000e-02,3.36000e+00,
-3.6379998e-04,7.20000e-02,3.36000e+00,
-3.6369998e-04,6.80000e-02,3.36000e+00,
-3.6359997e-04,6.40000e-02,3.36000e+00,
-3.6349997e-04,6.40000e-02,3.36000e+00,
-3.6339997e-04,7.20000e-02,3.36000e+00,
-3.6329997e-04,6.80000e-02,3.36000e+00,
-3.6319997e-04,6.40000e-02,3.36000e+00,
-3.6309997e-04,6.80000e-02,3.36000e+00,
-3.6299997e-04,7.60000e-02,3.36000e+00,
-3.6289997e-04,7.20000e-02,3.36000e+00,
-3.6279997e-04,6.40000e-02,3.36000e+00,
-3.6269997e-04,6.40000e-02,3.36000e+00,
-3.6259997e-04,7.20000e-02,3.36000e+00,
-3.6249997e-04,7.60000e-02,3.36000e+00,
